year,month,Luxury,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,basement,yr_built,yr_renovated,lat,long
2014,10,0,2,1.0,750,6089,1.0,0,1,B,750,0,1937,0,47.475,-122.199
2014,5,1,5,5.0,5774,27637,1.0,0,1,B,4490,1,1984,0,47.3466,-122.323
2014,6,1,5,3.0,3240,6863,2.0,0,0,B,3240,0,2013,0,47.5033,-122.193
2014,12,1,4,2.5,3220,6399,2.0,0,0,B,3220,0,2004,0,47.5883,-121.991
2014,6,1,4,3.0,2500,4950,2.0,0,0,B,2500,0,2010,0,47.6964,-122.017
2014,7,0,3,1.0,1000,12000,1.0,0,0,B,1000,0,1959,0,47.3321,-122.346
2014,6,0,2,1.0,830,26329,1.0,1,1,C,830,0,1928,0,47.4012,-122.425
2014,12,0,5,2.5,2540,5100,2.0,0,0,B,2540,0,2014,0,47.5123,-122.316
2014,11,0,4,2.5,1912,5000,2.0,0,0,B,1912,0,2012,0,47.3511,-122.275
2014,10,0,4,2.5,2780,7290,2.0,0,0,B,2780,0,1989,0,47.509,-122.157
2014,7,0,2,1.0,1000,27637,1.0,0,0,B,1000,0,1962,0,47.4789,-121.779
2014,11,1,3,3.0,2260,2400,2.0,0,0,B,2260,0,1909,1972,47.6094,-122.31
2014,11,0,4,2.5,2506,7206,2.0,0,0,B,2506,0,2007,0,47.3236,-122.337
2014,8,1,7,5.5,4590,10920,1.0,0,1,B,2500,1,2008,0,47.5861,-122.113
2014,9,0,4,3.5,2770,8763,2.0,0,0,B,2100,1,1996,0,47.2625,-122.308
2014,10,1,3,2.0,1990,7405,1.0,0,0,A,1990,0,1971,0,47.5421,-122.172
2014,5,0,3,2.0,1630,8702,1.0,0,0,B,1630,0,1987,0,47.5168,-122.193
2014,7,0,3,2.0,1260,7362,1.0,0,0,B,1260,0,1984,0,47.3602,-122.052
2014,10,0,5,3.5,2660,6978,2.0,0,0,B,1980,1,1996,0,47.2631,-122.212
2014,7,1,4,3.0,3820,8850,2.0,0,0,B,3820,0,2014,0,47.6506,-122.195
2014,5,0,2,1.0,790,6969,1.0,0,0,B,790,0,1955,1984,47.6978,-122.164
2014,8,0,3,2.0,1580,7875,1.0,0,0,B,1580,0,1979,0,47.1958,-122.003
2014,5,1,4,3.5,3380,8330,2.0,0,0,B,3380,0,2000,0,47.7741,-122.379
2014,12,0,3,2.5,2000,7560,1.0,0,0,B,1400,1,1979,0,47.4798,-122.228
2014,12,0,4,2.5,2170,8050,1.0,0,0,B,1220,1,1976,0,47.7354,-122.174
2014,6,1,4,2.5,4250,19387,2.0,0,1,C,3260,1,1972,0,47.5578,-122.212
2014,7,0,3,1.0,960,9563,1.0,0,0,A,960,0,1967,0,47.2864,-122.357
2014,5,0,4,3.0,3220,8936,2.0,0,0,B,2450,1,1990,0,47.4208,-122.213
2014,6,0,2,1.0,760,5500,1.5,0,0,B,760,0,1947,0,47.5045,-122.329
2014,5,1,4,2.5,3290,12329,1.5,0,0,C,3290,0,1968,0,47.5639,-122.216
2014,12,0,4,2.5,2798,5085,2.0,0,0,B,2798,0,2011,0,47.3308,-122.187
2014,9,0,3,2.5,1690,5131,1.0,0,0,B,1690,0,1941,1998,47.5234,-122.38
2014,10,1,5,3.0,2510,27637,1.0,0,0,C,1600,1,1963,0,47.7719,-122.282
2014,8,0,3,2.0,1400,7300,2.0,0,0,B,1400,0,1948,0,47.4999,-122.268
2014,11,0,3,2.5,1620,10850,1.0,0,0,B,1620,0,1966,0,47.4437,-122.194
2014,6,0,4,2.5,2070,7476,2.0,0,0,B,2070,0,2003,0,47.3352,-122.189
2014,7,1,5,2.5,2950,5500,1.5,0,0,A,1720,1,1918,0,47.5785,-122.293
2014,10,0,4,3.0,2130,8560,1.0,0,0,B,1560,1,1992,0,47.1949,-122.01
2014,6,1,4,5.0,4550,18641,1.0,1,1,B,2600,1,2002,0,47.6053,-122.077
2014,10,1,3,2.0,1870,5455,1.0,0,0,A,1060,1,1926,0,47.7029,-122.297
2014,10,1,7,3.0,3630,27637,2.0,0,0,B,3630,0,2000,0,47.4289,-122.094
2014,8,0,4,3.0,3010,15750,1.0,0,0,C,1560,1,1973,0,47.7336,-122.183
2014,7,1,4,3.5,3250,5478,2.0,0,0,B,3250,0,2014,0,47.5178,-121.887
2014,11,0,3,2.5,1560,9600,1.0,0,0,B,1210,1,1964,0,47.457,-122.27
2014,6,0,3,2.0,1500,11968,1.0,0,0,B,1500,0,2014,0,47.3095,-122.002
2014,10,1,3,2.5,2620,4800,2.0,0,0,B,2620,0,2002,0,47.6849,-122.037
2014,7,0,2,1.0,860,6120,1.0,0,0,B,860,0,1948,0,47.7503,-122.328
2014,5,1,2,1.0,1680,6500,1.0,0,0,C,1140,1,1941,0,47.55,-122.388
2014,11,1,3,2.5,2280,27637,2.5,0,1,B,2280,0,1987,0,47.3053,-122.0
2014,9,0,3,1.0,1120,7500,1.0,0,0,B,1120,0,1965,0,47.5112,-122.359
2014,7,1,4,2.5,2990,12788,2.0,0,0,B,2990,0,1988,0,47.5601,-122.037
2014,5,1,3,2.5,2510,5503,2.0,0,1,B,2510,0,1995,0,47.5419,-122.383
2014,9,0,3,1.0,1470,7680,1.0,0,0,B,1220,1,1946,0,47.5276,-122.359
2014,11,0,5,2.0,2040,6180,2.0,0,0,C,2040,0,1908,0,47.5503,-122.28
2014,6,0,3,2.0,1890,1599,2.0,0,0,B,1430,1,2012,0,47.5438,-122.385
2014,6,0,3,1.5,1520,4288,1.0,0,0,B,1020,1,1949,0,47.5284,-122.387
2014,8,1,3,2.5,2860,11250,1.0,0,1,A,2290,1,1956,0,47.4534,-122.372
2014,9,0,3,2.5,1350,2839,2.0,0,0,B,1350,0,2003,0,47.6824,-122.036
2014,5,1,4,3.5,3080,4815,2.0,0,1,B,2300,1,1937,2009,47.6417,-122.411
2014,7,0,3,1.5,1520,7123,1.0,0,0,C,1520,0,1959,0,47.4991,-122.176
2014,10,1,4,4.0,4420,9492,2.0,0,1,B,3420,1,1962,2005,47.7211,-122.283
2014,9,0,4,0.0,2400,4596,2.0,0,0,B,2400,0,2004,0,47.3358,-122.265
2014,6,0,3,2.5,1430,2003,2.0,0,0,B,980,1,1996,0,47.5908,-122.292
2014,7,0,4,2.0,2190,9225,1.0,0,0,C,1250,1,1959,0,47.7396,-122.256
2014,5,1,4,3.0,2410,9549,1.0,0,0,C,1780,1,1956,0,47.6503,-122.197
2014,6,0,4,2.5,2580,5476,2.0,0,0,B,2580,0,2005,0,47.4042,-122.205
2014,6,0,4,1.5,1680,11123,1.0,0,0,B,1130,1,1959,0,47.7565,-122.361
2014,7,0,3,2.5,1560,6013,2.0,0,0,B,1560,0,1990,0,47.2862,-122.352
2014,9,1,4,2.5,2030,27637,1.0,0,0,C,1530,1,1953,0,47.4413,-122.345
2014,10,0,5,3.0,2300,7600,1.0,0,0,C,1400,1,1969,0,47.3084,-122.372
2014,11,0,3,1.5,1600,10548,1.0,0,0,C,1600,0,1962,0,47.2925,-122.284
2014,10,0,2,1.0,1340,7250,1.0,0,0,C,1340,0,1951,0,47.7015,-122.32
2014,11,0,3,1.5,1280,4031,2.0,0,0,C,1280,0,1985,0,47.3342,-122.215
2014,8,0,3,1.0,1100,4184,1.0,0,0,C,1100,0,1965,0,47.5309,-122.382
2014,12,1,4,5.5,4140,14757,2.0,0,1,B,4140,0,2005,0,47.5871,-121.969
2014,11,1,4,2.5,1880,3000,2.0,0,0,B,1760,1,1909,1977,47.6864,-122.349
2014,8,1,3,2.0,1780,9732,1.0,0,0,B,1780,0,1967,0,47.5796,-122.229
2014,8,0,3,2.0,1490,11360,1.0,0,0,B,1490,0,1975,0,47.5896,-122.12
2014,6,0,4,1.5,1220,9600,1.0,0,0,B,1220,0,1980,0,47.6462,-121.909
2014,9,1,2,2.0,1700,3618,1.0,0,1,B,1260,1,1950,0,47.6336,-122.397
2014,11,0,4,2.5,1613,4338,2.0,0,0,B,1613,0,2009,0,47.3859,-122.162
2014,5,1,3,1.0,1230,8114,1.0,0,0,C,1230,0,1951,0,47.5822,-122.196
2014,5,0,3,2.0,1310,9645,1.0,0,0,B,1310,0,1979,0,47.4051,-122.29
2014,11,0,3,2.0,1330,9831,1.0,0,0,B,1330,0,1987,0,47.3304,-122.277
2014,9,1,3,2.5,2520,5000,3.0,0,0,B,2520,0,1990,0,47.5664,-122.359
2014,8,0,4,2.0,1940,11500,1.0,0,0,C,1090,1,1955,0,47.5774,-122.147
2014,7,1,3,2.0,2320,10900,2.0,-1,0,B,2320,0,1935,1974,47.6877,-122.283
2014,11,1,3,2.5,1990,5149,2.0,0,0,B,1990,0,2003,0,47.5895,-122.019
2014,9,0,3,1.5,1150,11571,1.0,0,0,B,1150,0,1961,0,47.4931,-122.298
2014,7,1,2,2.0,1900,13122,1.0,1,1,B,1100,1,1954,0,47.5121,-122.248
2014,12,1,4,2.5,1910,8005,1.0,0,0,B,1280,1,1960,0,47.7259,-122.298
2014,10,0,4,3.5,2380,5809,2.0,0,0,C,1750,1,1995,0,47.5536,-122.359
2014,6,1,3,2.0,2640,8000,1.0,0,1,C,1320,1,1960,0,47.5826,-122.246
2014,9,1,2,1.0,1230,2726,1.5,0,0,B,880,1,1920,0,47.6815,-122.359
2014,7,0,4,2.5,2090,5195,2.0,0,0,B,2090,0,2007,0,47.3986,-122.166
2014,12,1,4,3.0,4750,21701,1.5,0,0,A,4750,0,1976,0,47.6454,-122.218
2014,5,0,3,2.0,1200,4500,1.0,0,0,A,1200,0,1906,0,47.5553,-122.316
2014,6,0,4,2.0,1450,8450,1.0,0,0,B,1450,0,1960,0,47.5289,-122.028
2014,11,0,3,2.5,2990,6771,1.0,0,0,B,1550,1,2003,0,47.5237,-122.353
2014,7,0,3,2.5,1489,3266,2.0,0,0,B,1489,0,2014,0,47.3452,-122.217
2014,7,0,3,2.5,1660,5128,2.0,0,0,B,1660,0,2001,0,47.7362,-121.967
2014,9,1,4,2.5,2530,5200,1.0,0,1,C,1530,1,1957,0,47.6985,-122.382
2014,8,0,5,3.5,2760,3846,2.5,0,0,B,2760,0,2013,0,47.5047,-122.17
2014,6,1,5,3.5,3880,13885,2.0,0,1,C,2540,1,1979,0,47.5696,-122.156
2014,9,0,3,2.5,1520,7200,2.0,0,0,C,1520,0,1985,0,47.3679,-122.182
2014,11,1,3,2.5,2350,3750,2.0,0,0,B,1740,1,2003,0,47.6767,-122.365
2014,7,1,3,2.5,2920,5629,1.0,0,1,A,1460,1,1955,0,47.642,-122.405
2014,9,0,3,1.5,1240,9125,1.0,0,0,C,1240,0,1967,0,47.4469,-122.155
2014,5,1,4,3.0,3650,6982,2.0,0,1,C,2530,1,1951,2003,47.6756,-122.275
2014,6,1,4,2.5,2807,9430,2.0,0,0,B,2807,0,1996,0,47.7449,-122.223
2014,10,1,5,2.0,2330,4947,1.0,0,0,C,1380,1,1955,0,47.5352,-122.392
2014,8,1,3,3.0,3700,16857,1.0,0,0,B,2170,1,2000,0,47.6956,-122.392
2014,11,0,3,2.0,3400,27637,1.0,0,0,B,2050,1,1979,0,47.6458,-121.955
2014,6,0,3,1.5,2380,14500,1.0,0,0,C,1850,1,1961,0,47.7714,-122.256
2014,8,0,3,2.0,1330,9143,1.0,0,0,B,1330,0,1960,0,47.5538,-122.176
2014,8,0,2,1.5,1150,3927,2.0,0,0,B,1150,0,1982,0,47.7248,-122.162
2014,7,0,2,1.0,810,4080,1.0,0,0,C,810,0,1941,0,47.5337,-122.379
2014,10,0,3,2.0,1850,7056,2.5,0,0,C,1850,0,1979,0,47.6602,-122.13
2014,6,0,3,2.5,2210,8000,2.0,0,0,C,2210,0,1969,0,47.3085,-122.381
2014,6,0,3,2.0,1500,7200,1.0,0,0,B,1500,0,1957,0,47.7748,-122.337
2014,7,1,4,2.5,2430,4748,1.5,0,0,B,1630,1,1928,0,47.5904,-122.389
2014,5,0,4,2.5,2710,27637,2.0,0,0,B,2710,0,1989,0,47.375,-122.022
2014,10,0,3,1.5,1910,10583,1.5,0,0,C,1910,0,1922,1967,47.2782,-122.212
2014,9,1,4,2.5,2260,13600,1.0,0,0,C,1770,1,1974,0,47.5436,-122.233
2014,8,0,3,1.0,1210,6000,1.0,0,0,B,1210,0,1930,0,47.4984,-122.224
2014,12,0,3,1.5,2270,8187,1.0,0,0,C,1420,1,1954,0,47.7573,-122.278
2014,7,0,5,2.5,2450,6994,2.0,0,0,B,2450,0,2002,0,47.3572,-122.192
2014,9,1,2,2.5,2390,6928,2.0,0,1,C,1810,1,1949,1982,47.5101,-122.391
2014,6,0,3,2.5,2240,6396,2.0,0,0,B,2240,0,2002,0,47.5356,-121.881
2014,5,0,3,1.5,1650,9936,1.0,0,0,B,1090,1,1967,0,47.3285,-122.328
2014,8,1,4,3.5,3800,19798,2.0,0,0,B,3800,0,1969,2009,47.5684,-122.19
2014,8,1,3,2.5,3410,27637,2.0,0,0,B,3410,0,1990,0,47.3228,-122.08
2014,5,1,4,2.0,1900,8250,1.0,0,0,C,950,1,1955,0,47.5765,-122.147
2014,7,1,4,3.0,2330,3917,2.0,0,0,B,2330,0,2004,0,47.5527,-121.99
2014,8,1,4,2.5,4090,11225,2.0,0,0,B,4090,0,2005,0,47.581,-121.971
2014,7,1,5,3.0,3360,12080,2.0,0,0,B,3360,0,2014,0,47.7757,-122.173
2014,7,1,2,2.0,2930,14057,1.0,0,1,C,1680,1,1980,0,47.4025,-122.463
2014,8,0,2,1.0,900,5413,1.0,0,0,B,900,0,1947,0,47.7047,-122.307
2014,6,1,4,2.5,2190,11500,1.0,0,0,C,1430,1,1972,0,47.5668,-122.147
2014,8,1,4,3.0,3310,4500,2.5,0,0,A,2910,1,1900,0,47.6594,-122.345
2014,5,0,4,1.5,1470,27637,1.0,0,0,B,1470,0,1976,0,47.3458,-121.948
2014,6,1,3,2.0,1940,27637,1.0,0,0,B,1940,0,1991,0,47.4214,-122.02
2014,8,1,5,2.5,2530,10190,1.0,0,0,C,1290,1,1960,0,47.616,-122.115
2014,7,0,3,2.0,1540,9154,1.0,0,0,B,1540,0,1983,0,47.6207,-122.042
2014,7,1,3,2.5,1920,3624,2.0,0,0,B,1920,0,2003,0,47.6647,-122.087
2014,5,0,4,2.5,2010,7226,2.0,0,0,B,2010,0,1995,0,47.2588,-122.21
2014,10,1,5,2.0,2040,8996,1.0,0,1,C,1020,1,1962,0,47.588,-122.118
2014,9,0,3,1.0,1100,5000,1.0,0,0,B,1100,0,1960,0,47.5433,-122.283
2014,11,0,4,2.0,1920,6000,1.0,0,0,C,960,1,1954,0,47.7137,-122.315
2014,8,0,4,2.5,2290,5515,2.0,0,0,B,2290,0,2006,0,47.5518,-122.357
2014,5,1,7,4.0,3440,8100,2.0,0,0,B,3440,0,1970,0,47.6981,-122.349
2014,6,0,2,1.0,1210,4800,1.0,0,0,B,1060,1,1950,0,47.5625,-122.316
2014,5,0,2,1.0,1080,3899,1.0,0,0,C,1080,0,1972,0,47.3792,-122.321
2014,10,1,3,2.0,2080,5000,2.0,0,0,A,2080,0,1906,0,47.6717,-122.356
2014,5,1,6,2.5,2820,15600,1.5,0,1,A,1970,1,1940,0,47.4635,-122.362
2014,12,1,4,3.5,3020,4000,1.5,0,0,A,1920,1,1927,0,47.6395,-122.279
2014,8,0,4,2.0,1910,27637,1.0,0,0,C,1910,0,1971,0,47.3932,-122.12
2014,8,0,3,0.0,1040,11900,1.0,0,0,A,1040,0,1972,0,47.4332,-122.446
2014,11,0,3,2.5,1850,4050,2.0,0,0,C,1850,0,1985,0,47.5669,-122.017
2014,6,0,3,2.5,2140,11266,2.0,0,0,B,2140,0,1986,0,47.7267,-121.966
2014,5,0,4,2.5,1982,6406,2.0,0,0,B,1982,0,2004,0,47.3636,-122.192
2014,10,1,3,2.5,2610,7301,2.0,0,0,B,2610,0,2004,0,47.7614,-122.139
2014,6,1,4,2.5,2070,5415,2.0,0,0,B,2070,0,1996,0,47.5706,-122.006
2014,7,1,4,3.0,3460,11350,1.0,0,1,C,1780,1,1974,0,47.568,-122.153
2014,8,0,4,2.0,1600,15044,1.0,0,0,B,1600,0,1972,0,47.72,-122.216
2014,12,1,4,2.5,2280,8550,1.0,0,0,B,1660,1,1977,0,47.701,-122.231
2014,12,1,4,2.5,1790,9787,1.0,0,1,C,1240,1,1983,0,47.5344,-122.189
2014,6,1,4,2.5,2460,4200,2.0,0,0,B,2460,0,1998,0,47.6041,-122.02
2014,10,1,5,3.5,5570,9600,2.0,0,0,A,3860,1,1952,0,47.6708,-122.262
2014,10,1,4,2.5,2830,8399,2.0,0,0,B,2830,0,1998,0,47.5851,-122.034
2014,8,0,2,1.0,1180,10720,1.0,0,0,C,1180,0,1955,0,47.5893,-122.135
2014,11,0,3,2.0,1580,9750,1.0,0,0,A,1580,0,1954,0,47.427,-122.331
2014,11,1,3,3.5,4380,6350,2.0,0,0,B,2780,1,1900,1999,47.6981,-122.368
2014,6,0,3,2.5,1890,7200,1.0,0,0,C,1230,1,1973,0,47.7156,-122.317
2014,10,0,5,2.0,2610,5009,1.0,0,0,B,1710,1,1988,0,47.6969,-122.366
2014,12,0,4,3.0,2720,6427,1.0,0,0,B,1650,1,2008,0,47.4931,-122.354
2014,7,0,3,2.0,1110,9012,1.0,0,0,C,1110,0,1966,0,47.6563,-122.131
2014,6,0,3,1.0,1040,8128,1.0,0,0,B,1040,0,1983,0,47.7425,-121.981
2014,9,0,5,3.0,2520,5500,1.0,0,0,B,1550,1,2004,0,47.4938,-122.255
2014,9,0,3,3.0,3080,19635,1.0,0,1,C,1610,1,1958,0,47.3841,-122.284
2014,8,1,4,2.0,1820,7626,1.0,0,0,A,990,1,1941,0,47.6878,-122.342
2014,11,0,3,2.5,2310,7485,2.0,0,0,B,2310,0,1986,0,47.439,-122.135
2014,7,0,2,1.0,860,6050,1.0,0,0,B,860,0,1952,0,47.5697,-122.4
2014,6,1,3,3.0,2340,2970,2.0,0,0,A,2160,1,1925,0,47.6868,-122.348
2014,12,0,3,1.0,1240,9198,1.5,0,0,C,1240,0,1959,0,47.37,-122.297
2014,11,0,3,2.5,1300,812,2.0,0,0,B,880,1,2008,0,47.5893,-122.317
2014,12,0,4,3.5,2820,6611,1.0,0,0,B,1410,1,1958,0,47.7473,-122.285
2014,10,1,3,2.5,2400,12546,1.0,0,0,B,2400,0,1983,0,47.6317,-122.041
2014,9,0,4,2.0,1900,7313,1.0,0,0,B,1900,0,1973,0,47.7311,-122.232
2014,6,0,2,1.0,1230,1820,2.0,0,0,C,830,1,1948,0,47.6684,-122.401
2014,7,1,3,2.5,3270,27637,2.0,0,0,C,3270,0,1982,0,47.5197,-122.191
2014,9,1,3,2.5,2360,4080,2.0,0,0,B,2360,0,2003,0,47.6825,-122.038
2014,9,1,4,2.5,2330,7020,1.0,0,0,C,1450,1,1973,0,47.562,-122.139
2014,6,0,2,2.0,1220,5000,1.0,0,0,A,860,1,1921,0,47.4906,-122.204
2014,6,0,4,2.5,2110,27637,1.0,0,0,C,1290,1,1985,0,47.467,-122.014
2014,10,0,3,2.0,2020,11050,1.0,0,0,C,1320,1,1969,0,47.4706,-122.119
2014,9,0,2,1.0,770,8612,1.0,0,0,B,770,0,1953,0,47.7547,-122.323
2014,11,1,7,2.5,2890,7306,2.0,0,0,B,2890,0,2006,0,47.5447,-121.883
2014,7,0,3,0.0,1520,9030,1.0,0,0,B,1520,0,1956,0,47.587,-122.134
2014,6,0,2,1.0,2060,8398,1.0,0,0,B,1260,1,1962,0,47.509,-122.324
2014,12,0,4,3.0,2960,10454,1.0,0,1,B,2360,1,1979,0,47.4006,-122.322
2014,10,1,5,3.0,2960,27637,1.0,0,1,C,2160,1,1959,0,47.7606,-122.37
2014,6,1,4,2.5,2500,8500,1.0,0,0,C,1600,1,1978,0,47.5615,-122.131
2014,7,1,4,2.5,2880,9003,2.0,0,0,B,2880,0,2008,0,47.6844,-122.199
2014,7,1,2,1.0,1050,5000,1.0,0,0,A,1050,0,1907,0,47.6699,-122.369
2014,6,0,4,2.5,2040,27637,1.5,0,0,C,2040,0,1973,0,47.4193,-121.958
2014,9,0,2,1.5,1280,8710,1.0,0,0,B,1280,0,1967,0,47.4472,-122.16
2014,10,0,2,2.0,1460,10506,1.0,0,0,B,1460,0,1983,0,47.4048,-122.178
2014,9,0,4,3.0,3380,16133,1.0,0,1,B,2330,1,1959,0,47.5501,-122.261
2014,9,1,4,3.5,1930,5400,1.5,0,1,B,1930,0,1920,0,47.5679,-122.409
2014,5,1,4,2.5,2150,12028,2.0,0,0,C,2150,0,1982,0,47.7224,-122.101
2014,12,1,4,2.5,2280,27441,2.0,0,0,B,2280,0,1996,0,47.7628,-122.123
2014,9,0,3,2.5,1750,2150,2.5,0,0,B,1230,1,1900,2014,47.6037,-122.311
2014,6,1,3,1.5,1320,8114,1.0,0,0,B,1320,0,1951,0,47.5827,-122.195
2014,6,0,3,2.0,1510,7884,1.0,0,0,B,1510,0,1942,2014,47.4683,-122.348
2014,6,1,7,3.0,2480,5500,2.0,0,1,B,1730,1,1950,2005,47.6466,-122.404
2014,11,0,4,2.5,2050,7416,2.0,0,0,B,2050,0,1990,0,47.2658,-122.219
2014,5,1,2,2.0,2430,23400,1.0,0,1,B,2430,0,1951,0,47.7616,-122.372
2014,6,0,2,1.0,860,3874,1.0,0,0,C,860,0,1931,0,47.4836,-122.204
2014,9,0,3,2.5,2360,6699,2.0,0,0,B,2360,0,2003,0,47.5317,-121.853
2014,10,0,3,2.0,1510,10827,2.0,0,0,B,1510,0,1984,0,47.654,-122.127
2014,12,1,4,3.5,4220,5817,2.0,0,0,B,2910,1,2006,0,47.5392,-121.862
2014,6,0,3,2.0,1910,12596,1.0,0,0,B,1340,1,1977,0,47.7399,-122.099
2014,8,1,3,1.0,1660,5100,1.0,0,0,B,1260,1,1957,0,47.5323,-122.383
2014,12,0,2,0.0,920,5000,1.0,0,0,C,490,1,1949,0,47.7008,-122.338
2014,7,0,3,2.0,1010,7171,1.0,0,0,C,1010,0,1967,0,47.7317,-122.231
2014,10,1,4,2.0,1710,3875,1.5,0,0,C,1710,0,1907,0,47.6086,-122.294
2014,8,1,3,2.0,1850,8823,1.0,-1,0,C,1370,1,1973,0,47.6379,-122.112
2014,7,1,4,2.5,2410,8400,2.0,0,0,A,2410,0,1965,0,47.626,-122.119
2014,12,0,4,2.5,2190,3850,2.0,0,0,B,2190,0,2006,0,47.4854,-122.16
2014,7,1,6,3.0,3040,27637,1.0,0,1,C,1760,1,1958,0,47.4488,-122.356
2014,9,1,4,2.5,2450,5280,2.0,0,0,B,2450,0,2003,0,47.7734,-122.224
2014,9,0,1,1.0,790,2400,1.0,0,0,B,790,0,1918,0,47.6178,-122.299
2014,8,0,3,2.0,1500,15246,1.0,0,0,B,1500,0,1925,1998,47.4367,-122.463
2014,10,1,3,2.0,1770,8050,1.0,0,0,C,1020,1,1963,0,47.5862,-122.118
2014,11,0,3,1.0,1400,4914,1.5,0,0,B,1400,0,1929,0,47.681,-122.364
2014,11,1,3,3.0,2390,19454,1.5,0,0,B,2390,0,2008,0,47.4545,-122.336
2014,12,0,6,2.0,3080,5500,2.0,0,0,D,3080,0,1900,0,47.6031,-122.296
2014,8,1,2,2.0,1370,1878,3.0,0,0,B,1370,0,2004,0,47.6721,-122.387
2014,10,1,5,3.0,3070,8474,2.0,0,0,B,3070,0,2011,0,47.6852,-122.184
2014,7,0,4,2.0,2430,13211,1.5,0,0,C,2430,0,1909,1978,47.5245,-121.926
2014,6,0,3,2.0,960,8106,1.0,0,0,B,960,0,1962,0,47.6737,-122.156
2014,8,1,6,3.5,2820,4536,2.0,0,0,C,1930,1,1917,0,47.6688,-122.309
2014,7,1,1,1.0,920,27637,1.5,0,0,B,920,0,1996,2002,47.448,-122.472
2014,8,1,2,1.0,1020,5000,1.0,0,0,C,1020,0,1916,0,47.6781,-122.363
2014,8,0,3,2.0,1260,10488,1.0,0,0,?,1110,1,1952,0,47.5417,-122.357
2014,7,0,4,1.5,1540,7886,2.0,0,0,B,1540,0,1967,0,47.734,-122.193
2014,10,0,3,3.0,1590,7750,1.0,0,0,B,1060,1,1997,0,47.3624,-122.045
2014,6,0,3,2.5,2480,6112,2.0,0,0,B,2480,0,2004,0,47.4387,-122.114
2014,5,1,4,3.0,3690,9892,2.0,0,0,B,3690,0,1998,0,47.5937,-121.982
2014,12,0,3,2.0,1440,8050,1.0,0,0,B,1440,0,1985,0,47.3187,-122.39
2014,8,0,2,1.0,880,3000,1.0,0,0,A,880,0,1927,0,47.6868,-122.349
2014,6,1,3,3.0,3740,27637,2.0,0,1,B,3740,0,1991,0,47.4036,-122.462
2014,9,0,3,1.0,1480,5670,1.0,0,0,B,780,1,1944,0,47.5175,-122.36
2014,12,1,4,3.0,3120,5000,2.0,0,0,B,3120,0,2010,0,47.594,-122.062
2014,9,0,4,1.0,1620,4329,1.5,0,0,B,1620,0,1927,0,47.5728,-122.388
2014,10,1,3,3.5,2440,2812,2.0,0,0,B,1710,1,2005,0,47.5362,-122.072
2014,8,0,3,2.0,1550,4057,1.0,0,0,B,830,1,1945,0,47.5291,-122.351
2014,12,0,3,1.0,1330,6900,1.0,0,0,B,1330,0,1976,0,47.3033,-122.381
2014,11,1,5,4.0,3880,8370,2.0,0,0,C,3880,0,2004,0,47.4811,-122.179
2014,5,0,4,2.5,2220,6953,2.0,0,0,C,2220,0,1999,0,47.3509,-122.041
2014,5,0,4,2.5,2303,3680,2.0,0,0,B,2303,0,2013,0,47.2599,-122.283
2014,6,0,4,2.0,2440,7350,1.0,0,0,B,1610,1,1978,0,47.3743,-122.285
2014,12,1,5,2.0,3020,6000,1.5,0,0,A,1860,1,1925,0,47.5207,-122.378
2014,7,0,3,1.0,1190,6250,1.0,0,0,B,990,1,1954,0,47.5658,-122.292
2014,9,1,7,3.0,5350,14400,2.5,0,0,C,5020,1,1910,0,47.6295,-122.285
2014,7,0,3,1.0,950,8000,1.0,0,0,B,950,0,1968,0,47.7193,-122.184
2014,11,0,3,1.0,1380,7575,1.0,0,0,C,1380,0,1963,0,47.5139,-122.187
2014,12,1,4,3.5,3540,4750,2.0,-1,0,B,3540,0,2003,0,47.473,-122.193
2014,8,1,4,2.5,2100,2500,3.0,0,0,B,2100,0,2001,0,47.6726,-122.298
2014,9,0,3,2.5,1650,3788,2.0,0,0,B,1650,0,1985,0,47.3908,-122.167
2014,9,0,3,3.0,2060,1850,2.0,0,0,B,1400,1,2007,0,47.6543,-122.373
2014,9,1,3,2.0,2300,5000,1.0,0,0,C,1150,1,1938,0,47.6521,-122.413
2014,7,1,3,2.0,1070,8030,1.0,0,0,B,1070,0,1966,2014,47.67,-122.155
2014,10,0,4,2.0,1510,5500,1.5,0,0,B,1510,0,1920,0,47.535,-122.359
2014,6,0,2,2.0,1500,6800,1.0,0,0,C,910,1,1942,0,47.7004,-122.371
2014,7,1,2,2.0,1270,5500,1.5,0,0,C,1270,0,1921,0,47.6121,-122.294
2014,9,1,4,2.5,2140,7754,2.0,0,0,B,2140,0,1996,0,47.7173,-122.338
2014,9,0,4,2.5,2130,11733,1.0,0,0,A,1330,1,1969,0,47.512,-122.16
2014,12,0,4,2.0,2020,8800,1.0,-1,0,C,2020,0,1969,0,47.3202,-122.384
2014,6,1,3,2.5,1560,9361,1.5,0,0,C,1360,1,1936,0,47.5591,-122.295
2014,10,1,4,3.0,3590,8249,2.0,0,0,B,3590,0,1997,0,47.2846,-122.341
2014,6,0,3,2.5,2110,7665,1.0,0,0,C,1360,1,1973,0,47.3082,-122.372
2014,10,0,2,1.0,890,6380,1.0,0,0,B,890,0,1951,0,47.691,-122.303
2014,7,1,4,3.5,3370,3634,2.0,0,0,B,2750,1,2007,0,47.5519,-122.001
